authid,name,current_published_count,current_raw_frozen_byline_count,current_raw_harmonized_byline_count,count_difference_from_old_local_filter,count_difference_from_byline_enrichment,total_raw_minus_published
7005243278,Finkel A.M.,1,1,1,0,0,0
7005243670,Hallam J.S.,2,2,2,0,0,0
7005274723,Blum T.C.,1,1,1,0,0,0
7005294172,Brandenburg H.,1,1,1,0,0,0
7005315157,Stolle D.,3,3,3,0,0,0
7005318807,Corcoran C.M.,1,1,1,0,0,0
7005342930,Perrin S.,2,2,2,0,0,0
7005362408,Clinton J.D.,2,2,2,0,0,0
7005362537,Schuler S.R.,1,1,1,0,0,0
7005379282,Dunning T.,2,2,2,0,0,0
7005380025,Zuckerman Sivan E.W.,1,1,1,0,0,0
7005394359,Waseem M.,0,0,1,0,1,1
7005400068,Kaufmann E.,1,1,1,0,0,0
7005402702,Cowley P.,4,4,4,0,0,0
7005436019,Roter D.,1,1,1,0,0,0
7005462737,van Vugt M.,1,1,1,0,0,0
7005485693,Mair P.,1,1,1,0,0,0
7005497474,Asari M.,0,1,1,1,0,1
7005498278,Engels R.,1,1,1,0,0,0
7005511140,Rigby D.,1,1,1,0,0,0
7005545477,Orbell S.,1,1,1,0,0,0
7005550791,Bangsberg D.R.,1,1,1,0,0,0
7005576058,Whitaker B.E.,2,2,2,0,0,0
7005703143,Kimball D.,1,1,1,0,0,0
7005713280,Hale H.E.,3,3,3,0,0,0
7005720643,Koopmans R.,1,1,1,0,0,0
7005728028,Teixeira D.L.,1,1,1,0,0,0
7005740412,Raney A.A.,1,1,1,0,0,0
7005745384,Ferraro P.J.,1,1,1,0,0,0
7005753038,Hawdon J.,1,1,1,0,0,0
7005760819,Bayazit M.,1,1,1,0,0,0
7005775317,Bostrom A.,2,2,2,0,0,0
7005863600,Janssen O.,1,1,1,0,0,0
7005877658,Chavez L.M.,1,1,1,0,0,0
7005893805,Hyman M.R.,1,1,1,0,0,0
7005895513,Conrad F.G.,3,3,3,0,0,0
7005920737,Siegrist M.,2,2,2,0,0,0
7005922956,Yim M.S.,1,1,1,0,0,0
7005923879,Victor D.G.,1,1,1,0,0,0
7005931712,Pape R.A.,1,1,1,0,0,0
7005939202,Sher K.,1,1,1,0,0,0
7005945603,Goff B.,1,1,1,0,0,0
7005962066,Murillo M.V.,2,2,2,0,0,0
7005974114,Conley T.D.,1,1,1,0,0,0
7005997385,Kaufmann K.,1,1,1,0,0,0
7006005799,Berkman M.B.,1,1,1,0,0,0
7006024841,Reiner P.B.,0,1,1,1,0,1
7006044051,Afonso A.,3,3,3,0,0,0
7006048872,Voigt S.,1,1,1,0,0,0
7006059165,Maykel Verkuyten,12,12,12,0,0,0
7006064771,Higgs S.,0,1,1,1,0,1
7006076235,Nielson D.L.,5,5,5,0,0,0
7006090285,Mast B.T.,0,1,1,1,0,1
7006100196,Aguinis H.,1,1,1,0,0,0
7006104476,Plotkin J.B.,1,1,1,0,0,0
7006124684,Smets E.M.A.,1,1,1,0,0,0
7006126634,André Blais,6,6,6,0,0,0
7006167816,Petrie K.J.,1,1,1,0,0,0
7006184080,Wolter S.C.,3,3,3,0,0,0
7006196632,van den Bergh J.,1,1,1,0,0,0
7006239369,Sun I.Y.,1,1,1,0,0,0
7006240664,Lennon M.C.,1,1,1,0,0,0
7006280527,Nørgaard A.S.,1,1,1,0,0,0
7006285290,Busby J.,1,1,1,0,0,0
7006292298,Munger K.,1,1,1,0,0,0
7006303250,Hartzell C.A.,1,1,1,0,0,0
7006316651,König T.,2,2,2,0,0,0
7006344415,Sutter M.,1,1,1,0,0,0
7006344792,Cullen F.T.,1,1,1,0,0,0
7006349311,Rosenkranz S.,1,1,1,0,0,0
7006350755,Meadows E.A.,0,1,1,1,0,1
7006351054,Bowler S.,5,5,5,0,0,0
7006369845,Hooley J.M.,0,1,1,1,0,1
7006434162,Lyon T.,0,1,1,1,0,1
7006449994,Karasawa K.,3,3,3,0,0,0
7006455558,Lynn P.,1,1,1,0,0,0
7006472563,Sterling M.,1,1,1,0,0,0
7006519929,Busch S.H.,1,1,1,0,0,0
7006540810,Sowa J.,1,1,1,0,0,0
7006543780,Fiske S.T.,1,1,1,0,0,0
7006546186,Sharman J.C.,1,1,1,0,0,0
7006565467,Carlsson F.,2,2,2,0,0,0
7006579470,Welch E.W.,1,1,1,0,0,0
7006625568,Grover V.,2,2,2,0,0,0
7006638289,Freese J.,3,3,3,0,0,0
7006656565,Gartner S.S.,1,1,1,0,0,0
7006695029,Dietz T.,1,1,1,0,0,0
7006698714,Herzog S.,1,1,1,0,0,0
7006736244,Panagopoulos C.,3,3,3,0,0,0
7006757985,Sorenson S.B.,1,1,1,0,0,0
7006758192,Marteau T.,3,3,3,0,0,0
7006762114,Hertel G.,2,2,2,0,0,0
7006774430,Vink M.,1,1,1,0,0,0
7006796248,Holbrook A.L.,2,2,2,0,0,0
7006807194,Steffens M.C.,1,1,1,0,0,0
7006828259,Manchanda R.,1,1,1,0,0,0
7006851916,Lawless J.L.,1,1,1,0,0,0
7006862228,Butterworth P.,2,2,2,0,0,0
7006880779,Gong T.,1,1,1,0,0,0
7006883392,Bluhm R.,1,1,1,0,0,0
7006886875,Schoen H.,4,4,4,0,0,0
7006892122,Bader C.D.,1,1,1,0,0,0
7006920205,Hood M.V.,1,1,1,0,0,0
7006989788,Slaughter M.J.,2,2,2,0,0,0
7007023278,Jebb S.A.,1,1,1,0,0,0
7007048665,Tedesco J.C.,1,1,1,0,0,0
7007056491,Pfaff S.,1,1,1,0,0,0
7007061398,Ashford S.J.,1,1,1,0,0,0
7007123148,Hammer L.,1,1,1,0,0,0
7007133589,Floyd K.,1,1,1,0,0,0
7007149707,Jamieson K.H.,1,1,1,0,0,0
7007162303,Tilley J.,4,4,4,0,0,0
7101676030,Weinberg S.,1,1,1,0,0,0
7101722648,Greene K.F.,1,1,1,0,0,0
7101734235,Nicholson S.,3,3,3,0,0,0
7101739075,Zeng K.,1,1,1,0,0,0
7101743691,Stokes S.,1,1,1,0,0,0
7101759958,Stephan G.,2,3,3,1,0,1
7101808750,Howarth R.,1,1,1,0,0,0
7101809574,Quinn D.P.,1,1,1,0,0,0
7101823347,Michaud P.C.,1,1,1,0,0,0
7101827421,Neill J.T.,0,1,1,1,0,1
7101839749,Thomsen S.,2,2,2,0,0,0
7101848690,Moller S.,2,2,2,0,0,0
7101919004,Chatterjee R.,1,1,1,0,0,0
7101924933,Jæger M.M.,2,2,2,0,0,0
7101976797,Böhm G.,1,1,1,0,0,0
7101989224,Jarvis S.,1,1,1,0,0,0
7101997492,Patterson K.D.,1,1,1,0,0,0
7102070921,Gillespie T.,1,1,1,0,0,0
7102085653,Prins M.H.,1,1,1,0,0,0
7102089435,Tait A.R.,1,1,1,0,0,0
7102105723,Lowry P.B.,1,1,1,0,0,0
7102190959,Galli E.,1,1,1,0,0,0
7102222039,Simpson B.,1,1,1,0,0,0
7102229825,Schapira M.M.,1,1,1,0,0,0
7102282862,Dolan K.,1,1,1,0,0,0
7102306064,Lindberg S.I.,1,1,1,0,0,0
7102324628,Quinn K.M.,1,1,1,0,0,0
7102332636,Oliver James,6,6,6,0,0,0
7102334151,Konrad K.A.,1,1,1,0,0,0
7102350453,Brewer P.,1,2,2,1,0,1
7102354684,Melo M.A.,1,1,1,0,0,0
7102373145,Chapman T.L.,2,2,2,0,0,0
7102398221,Berry F.S.,1,1,1,0,0,0
7102419168,Sørensen R.J.,1,1,1,0,0,0
7102424530,Sugarman J.,2,2,2,0,0,0
7102429358,Donovan T.,3,3,3,0,0,0
7102445759,England P.,1,1,1,0,0,0
7102457214,Chai Y.H.,1,1,1,0,0,0
7102467109,Mitchell N.J.,1,1,1,0,0,0
7102489016,Gagné M.,0,1,1,1,0,1
7102496858,Kameda T.,1,1,1,0,0,0
7102506576,Harding D.J.,1,1,1,0,0,0
7102537737,Giles M.,1,1,1,0,0,0
7102568215,Beach M.C.,1,1,1,0,0,0
7102589649,Burt J.,2,2,2,0,0,0
7102611306,Christine Horne,14,14,14,0,0,0
7102620086,Higgins E.T.,1,1,1,0,0,0
7102632176,Chong M.,0,1,1,1,0,1
7102646629,Gan Y.,1,1,1,0,0,0
7102650182,Hagen E.H.,3,3,3,0,0,0
7102655752,Birch S.,2,2,2,0,0,0
7102665194,Barr A.,1,1,1,0,0,0
7102684718,Cain B.E.,1,1,1,0,0,0
7102718648,Rehm J.,1,1,1,0,0,0
7102733434,Nadler J.,2,2,2,0,0,0
7102736444,Bay A.H.,1,1,1,0,0,0
7102786298,Fowler R.,0,1,1,1,0,1
7102796382,Huo Y.J.,1,1,1,0,0,0
7102837320,Tait R.C.,1,1,1,0,0,0
7102925200,Krueger A.,1,1,1,0,0,0
7102952429,Potter S.,1,1,1,0,0,0
7102992402,Kowalski R.M.,0,1,1,1,0,1
7102997220,Schwarz N.,2,3,3,1,0,1
7102999899,Rao H.R.,2,2,2,0,0,0
7103010018,Lau R.R.,1,1,1,0,0,0
7103022573,Bertelli A.M.,2,2,2,0,0,0
7103062943,Adler E.S.,1,1,1,0,0,0
7103067472,Lawrence E.,4,4,4,0,0,0
7103107169,Everitt J.,1,1,1,0,0,0
7103111008,van den Berg G.J.,1,2,2,1,0,1
7103162457,Meier K.J.,4,4,4,0,0,0
7103185392,Jefferson T.,2,2,2,0,0,0
7103268463,Baumgartner H.,1,1,1,0,0,0
7103274277,Bode C.,1,1,1,0,0,0
7103340415,Humphreys C.,1,1,1,0,0,0
7103383795,Baldwin L.,1,3,3,2,0,2
7103391340,Albrecht K.,1,1,1,0,0,0
7103401959,Rothman A.J.,3,3,3,0,0,0
7103407017,Sutherland A.,1,1,1,0,0,0
7103408913,Pinto P.M.,2,2,2,0,0,0
7201397375,Kelley J.,1,1,1,0,0,0
7201397443,Kelley J.,1,1,1,0,0,0
7201409088,Maier G.W.,4,4,4,0,0,0
7201410528,Jensen N.M.,3,3,3,0,0,0
7201459294,Gilbert E.A.,1,1,1,0,0,0
7201473130,Hughes M.,1,1,1,0,0,0
7201514122,Wiener J.,0,1,1,1,0,1
7201524826,Maier M.,1,1,1,0,0,0
7201549643,Griffiths M.D.,1,1,1,0,0,0
7201561857,Ulrich R.,1,1,1,0,0,0
7201577863,Torres L.R.,4,4,4,0,0,0
7201583080,Shen F.X.,3,3,3,0,0,0
7201602574,Gross K.,1,1,1,0,0,0
7201640667,Christensen D.A.,1,1,1,0,0,0
7201652434,Kitamura H.,1,1,1,0,0,0
7201763848,Rubin E.V.,1,1,1,0,0,0
7201800171,Simpson S.S.,1,1,1,0,0,0
7201862387,Rousseau D.L.,1,1,1,0,0,0
7201869563,John P.,2,2,2,0,0,0
7201897007,Frey B.S.,1,1,1,0,0,0
7201941508,Chandler J.J.,0,1,1,1,0,1
7201984715,Lam L.W.,1,1,1,0,0,0
7201993317,Payne R.A.,1,1,1,0,0,0
7202029536,Hawkins D.,3,3,3,0,0,0
7202037095,Murray G.R.,2,2,2,0,0,0
7202058619,McDermott M.L.,2,2,2,0,0,0
7202133663,Fang D.,0,1,1,1,0,1
7202158185,Iyengar S.,3,3,3,0,0,0
7202173513,Powell B.,2,2,2,0,0,0
7202211585,Zakharov A.,2,2,2,0,0,0
7202240979,Gore J.S.,1,1,1,0,0,0
7202275111,Wells S.J.,1,1,1,0,0,0
7202276055,Hunt M.O.,2,2,2,0,0,0
7202279174,Parry J.A.,2,2,2,0,0,0
7202296100,Goldstein N.E.,1,1,1,0,0,0
7202299028,Webster M.,1,1,1,0,0,0
7202316609,Aseem Prakash,11,11,11,0,0,0
7202338153,Davies W.H.,0,2,2,2,0,2
7202352284,Jensen C.,2,2,2,0,0,0
7202386828,Savage M.,1,1,1,0,0,0
7202410387,Sinclair M.,1,1,1,0,0,0
7202496604,Schlesinger M.J.,2,2,2,0,0,0
7202511399,Jordan A.B.,1,1,1,0,0,0
7202516330,Cohn L.D.,0,1,1,1,0,1
7202536646,Ball S.,1,1,1,0,0,0
7202541578,Walker H.J.,1,1,1,0,0,0
7202601585,Kaiser H.M.,0,1,1,1,0,1
7202655127,Fishman J.,3,3,3,0,0,0
7202764313,Middleton J.,1,1,1,0,0,0
7202797906,Walsh G.,1,1,1,0,0,0
7202802174,Pedersen A.W.,1,1,1,0,0,0
7202882674,Swanson J.,1,1,1,0,0,0
7202902807,Alvarez R.M.,2,2,2,0,0,0
7202924037,Guan Y.,1,1,1,0,0,0
7202944786,Ottoni-Wilhelm M.,1,1,1,0,0,0
7202998395,Eriksson K.,1,1,1,0,0,0
7203000791,Mcleod D.M.,2,2,2,0,0,0
7203019549,Unger J.B.,1,2,2,1,0,1
7203025729,Burgess D.J.,1,1,1,0,0,0
7203042046,Lawrence A.B.,1,1,1,0,0,0
7203049407,Abraham K.G.,2,2,2,0,0,0
7203065569,Peters E.,1,1,1,0,0,0
7401484287,Myers D.,1,1,1,0,0,0
7401506997,Adams G.A.,1,1,1,0,0,0
7401620196,Daniel M. Butler,7,7,7,0,0,0
7401624199,Yates J.,2,2,2,0,0,0
7401647326,Parker S.K.,1,1,1,0,0,0
7401651311,Brooks S.G.,1,1,1,0,0,0
7401656279,Ford R.,3,3,3,0,0,0
7401866352,Friedman J.,1,1,1,0,0,0
7401867424,Schwartz B.,1,1,1,0,0,0
7401877928,Clarke P.,1,1,1,0,0,0
7402015869,Feldman S.,2,2,2,0,0,0
7402041086,Carpenter J.,1,1,1,0,0,0
7402084714,Bishop J.A.,1,1,1,0,0,0
7402130924,Fisher C.B.,0,1,1,1,0,1
7402133582,Wagner T.H.,1,1,1,0,0,0
7402136237,Andersson K.,1,1,1,0,0,0
7402220991,Baum M.A.,1,1,1,0,0,0
7402221313,Yan W.,1,1,1,0,0,0
7402253242,Wood T.,2,2,2,0,0,0
7402270439,Xue Y.,1,1,1,0,0,0
7402368520,Robertson G.B.,1,1,1,0,0,0
7402371339,Shah D.V.,1,1,1,0,0,0
7402381195,Sullivan K.A.,1,1,1,0,0,0
7402460571,Ho T.,1,1,1,0,0,0
7402541718,Tseng C.L.,1,1,1,0,0,0
7402549844,Jung M.E.,0,1,1,1,0,1
7402556147,Gray S.W.,1,1,1,0,0,0
7402603309,Stevenson R.,2,2,2,0,0,0
7402622474,Elliott M.,3,3,3,0,0,0
7402644599,Pan Z.,1,1,1,0,0,0
7402685635,Carey J.,4,4,4,0,0,0
7402808850,Cohen H.,1,1,1,0,0,0
7402861587,Murphy K.,2,2,2,0,0,0
7402866124,Berger P.G.,1,1,1,0,0,0
7402886108,Banerjee A.,1,1,1,0,0,0
7402932559,Hawkins R.,1,1,1,0,0,0
7403101665,Moore W.H.,1,1,1,0,0,0
7403146779,Zheng S.,2,3,3,1,0,1
7403155083,Hoffman M.B.,1,1,1,0,0,0
7403159918,Furukawa T.A.,0,1,1,1,0,1
7403383173,Watson A.C.,1,1,1,0,0,0
7403384886,Weber R.A.,1,1,1,0,0,0
7403389716,Gibson J.L.,4,4,4,0,0,0
7403429494,Scott C.,3,3,3,0,0,0
7403581267,Harvey J.F.,0,1,1,1,0,1
7403636133,Harris P.A.,1,1,1,0,0,0
7403639316,Imai K.,1,1,1,0,0,0
7403699287,Schmidt G.,1,1,1,0,0,0
7403735010,Evans G.,3,3,3,0,0,0
7403959608,Xie Y.,2,2,2,0,0,0
7403980982,Levy J.S.,1,1,1,0,0,0
7404017438,Fisher J.,1,1,1,0,0,0
7404087309,Edwards D.F.,1,1,1,0,0,0
7404207658,Davies M.L.,1,1,1,0,0,0
7404319111,Brown T.L.,1,1,1,0,0,0
7404360417,Davis C.L.,1,1,1,0,0,0
7404385954,Green D.P.,3,3,3,0,0,0
7404401863,Wood D.A.,1,1,1,0,0,0
7404402078,Wood D.,1,1,1,0,0,0
7404416252,Walsh J.I.,4,4,4,0,0,0
7404426611,Smith I.M.,0,1,1,1,0,1
7404439492,Xu S.,0,1,1,1,0,1
7404472169,Yang B.,0,1,1,1,0,1
7404496375,Campbell D.E.,3,3,3,0,0,0
7404529231,Clark M.H.,1,1,1,0,0,0
7404530101,Wilson G.,1,1,1,0,0,0
7404538959,Evans M.D.R.,1,1,1,0,0,0
7404592408,Tang Y.L.,1,1,1,0,0,0
7404642803,Graham J.D.,2,2,2,0,0,0
7404748011,Johnson B.B.,2,2,2,0,0,0
7404828393,Sun H.,1,1,1,0,0,0
7404929478,Walker R.M.,4,4,4,0,0,0
7405388601,Brown M.A.,1,1,1,0,0,0
7406604498,Johnson M.K.,4,4,4,0,0,0
7406686684,Wang M.,1,1,1,0,0,0
7407666255,Evans J.H.,2,2,2,0,0,0
7408344738,Miller D.A.H.,1,1,1,0,0,0
7408551539,Xu J.,1,1,1,0,0,0
7410196646,Kim Y.,0,1,1,1,0,1
7501438338,Lee T.,4,4,4,0,0,0
7501600113,Miller J.M.,1,1,1,0,0,0
7501888040,Chen J.,1,1,1,0,0,0
7601400478,Lee S.Y.D.,1,1,1,0,0,0
7801318729,Gierzynski A.,1,1,1,0,0,0
7801334003,Sapat A.,2,2,2,0,0,0
7801340552,Yali A.M.,0,1,1,1,0,1
7801355675,Zikmund-Fisher B.J.,1,1,1,0,0,0
7801356260,Arazan C.,1,1,1,0,0,0
7801376387,Canetti D.,5,5,5,0,0,0
7801421758,Varone F.,1,1,1,0,0,0
7801425773,Cohen-Blankshtain G.,1,1,1,0,0,0
7801454740,Westskog H.,1,1,1,0,0,0
7801460669,Kume I.,3,3,3,0,0,0
7801469060,Blauwkamp J.M.,2,2,2,0,0,0
7801478868,Junn J.,1,1,1,0,0,0
7801491424,Tama J.,1,1,1,0,0,0
7801492088,Transue J.,2,2,2,0,0,0
7801495824,Auret K.A.,1,1,1,0,0,0
7801498382,Esterling K.M.,1,1,1,0,0,0
7801499059,Gërxhani K.,3,3,3,0,0,0
7801502777,Lipsitz K.,2,2,2,0,0,0
7801540911,Hanmer M.J.,3,3,3,0,0,0
7801546926,Luebker M.,1,1,1,0,0,0
7801581984,Treib O.,1,1,1,0,0,0
7801618997,Stubager R.,3,3,3,0,0,0
7801629573,Gollust S.E.,6,6,6,0,0,0
7801631686,Jagers S.C.,4,4,4,0,0,0
7801637033,Muzatko S.,1,1,1,0,0,0
7801644544,Uebelmesser S.,2,2,2,0,0,0
8043641100,Tyrberg M.,1,1,1,0,0,0
8045501300,Pressman J.,1,1,1,0,0,0
8076900100,Jackson M.S.,1,1,1,0,0,0
8086535000,Van den Noortgate W.,1,1,1,0,0,0
8101587100,Simi P.,1,1,1,0,0,0
8111398100,Albæk E.,1,1,1,0,0,0
8134419900,Rudra N.,1,1,1,0,0,0
8159413200,Tucker J.A.,6,6,6,0,0,0
8207004200,Daigle L.E.,2,2,2,0,0,0
8212680800,Stryker R.,1,1,1,0,0,0
8218007900,Otte G.,1,1,1,0,0,0
8218844000,Piazza J.A.,4,4,4,0,0,0
8220544800,Reinecke L.,1,1,1,0,0,0
8223892400,Kam C.D.,6,6,6,0,0,0
8226059400,Cerjak M.,1,1,1,0,0,0
8228285600,Taitsman L.A.,0,0,1,0,1,1
8231248500,Plouffe C.R.,0,1,1,1,0,1
8242226400,Salganik M.J.,2,2,2,0,0,0
8263376900,Gilardi F.,2,2,2,0,0,0
8263378800,Wittrock J.,1,1,1,0,0,0
8266697100,Hayes D.,2,2,2,0,0,0
8286235900,Sager F.,3,3,3,0,0,0
8298262700,Jamelske E.M.,1,1,1,0,0,0
8315898300,Mullineux J.,1,1,1,0,0,0
8324411200,Reed L.I.,0,1,1,1,0,1
8326741100,Kumlin S.,1,1,1,0,0,0
8326742300,Zechmeister E.J.,2,2,2,0,0,0
8328458400,Magelssen M.,1,1,1,0,0,0
8336486900,Caren N.,2,2,2,0,0,0
8352945800,Kayser M.A.,1,1,1,0,0,0
8355028700,Hutchison M.,1,1,1,0,0,0
8357242600,Yiannaka A.,1,1,1,0,0,0
8357720600,Nyström M.,1,1,1,0,0,0
8370421600,Hetling A.,2,2,2,0,0,0
8378436800,Langton L.,1,1,1,0,0,0
8379189600,Merolla D.M.,1,1,1,0,0,0
8382321900,Witte T.K.,2,2,2,0,0,0
8387044200,Baron M.,0,1,1,1,0,1
8397042200,Shiomi M.,1,1,1,0,0,0
8402976800,Li H.,1,1,1,0,0,0
8406170000,Menold N.,3,3,3,0,0,0
8408715900,Zhou X.,1,1,1,0,0,0
8411190000,Chow C.W.C.,1,1,1,0,0,0
8423044300,Taylor L.D.,0,2,2,2,0,2
8434371000,Boas T.C.,4,5,5,1,0,1
8439583000,Thorlakson L.,1,1,1,0,0,0
8454505600,Bardsley N.,1,1,1,0,0,0
8454892200,Shaw B.,1,1,1,0,0,0
8502522300,Wrohlich K.,1,1,1,0,0,0
8502938900,Besley J.,0,1,1,1,0,1
8505926100,Fair C.C.,1,1,1,0,0,0
8506826900,Van Kerm P.,1,1,1,0,0,0
8512676000,Shanahan E.A.,2,2,2,0,0,0
8513879000,Goldsmith B.E.,2,2,2,0,0,0
8515509000,Lagerkvist C.J.,1,1,1,0,0,0
8523543800,Lee C.,1,1,1,0,0,0
8532341000,Gramacho W.,2,2,2,0,0,0
8532420500,Wauters B.,6,6,6,0,0,0
8534629100,Faas T.,1,1,1,0,0,0
8541094200,Pieterse A.H.,0,1,1,1,0,1
8547908900,Geys B.,6,6,6,0,0,0
8550046900,Sniehotta F.F.,1,1,1,0,0,0
8551777300,Baughman K.R.,3,3,3,0,0,0
8554077200,Eaton L.A.,1,1,1,0,0,0
8564004900,Grose C.,2,2,2,0,0,0
8564407300,Ng T.W.H.,2,2,2,0,0,0
8570383400,Choi S.Y.P.,1,1,1,0,0,0
8570691800,Bauer S.,1,1,1,0,0,0
8583633000,de Bruin M.,1,1,1,0,0,0
8585315300,Muehlfeld K.,1,1,1,0,0,0
8587973200,Raeder S.,1,1,1,0,0,0
8591666000,Felfe J.,1,1,1,0,0,0
8594652000,Rudloff P.,2,2,2,0,0,0
8596011800,Brooks S.M.,1,1,1,0,0,0
8599497600,Cho W.,2,2,2,0,0,0
8599938300,Ivarsflaten E.,4,4,4,0,0,0
8622257000,Goette L.,1,1,1,0,0,0
8622648000,Khapova S.N.,1,1,1,0,0,0
8625366600,Cassin S.E.,0,1,1,1,0,1
8625415900,Healy A.,2,2,2,0,0,0
8628031000,Hassner R.E.,1,1,1,0,0,0
8633490700,Mundaca L.,2,2,2,0,0,0
8636120200,Söderlund P.,1,1,1,0,0,0
8637219300,Bekkers R.,3,3,3,0,0,0
8645587000,Han P.K.J.,1,2,2,1,0,1
8649656200,Golder S.N.,1,1,1,0,0,0
8654280400,Pinto L.C.,0,1,1,1,0,1
8660216900,Cammett M.,2,2,2,0,0,0
8662364900,Wincent J.,1,1,1,0,0,0
8670489200,Engel S.,1,1,1,0,0,0
8673285100,Abrajano M.A.,1,1,1,0,0,0
8679103400,Kallbekken S.,2,2,2,0,0,0
8683912800,Simmons P.,1,1,1,0,0,0
8683921000,McLean K.C.,1,1,1,0,0,0
8687333300,Nillesen E.,2,2,2,0,0,0
8690478100,Siegel J.T.,0,1,1,1,0,1
8698423600,Hafner-Burton E.M.,1,1,1,0,0,0
8699992100,Kopelman S.,1,1,1,0,0,0
8713583800,Matlock T.,1,1,1,0,0,0
8717182200,Roberts C.,1,1,1,0,0,0
8717421500,van Gemert-Pijnen J.E.W.C.,1,1,1,0,0,0
8719244500,Leland S.,2,2,2,0,0,0
8724595900,Samson F.L.,1,1,1,0,0,0
8725089900,Viljoen J.L.,1,1,1,0,0,0
8729104200,Reynolds A.,2,2,2,0,0,0
8730507700,Moog P.,1,1,1,0,0,0
8733517800,Harknett R.,1,1,1,0,0,0
8745902500,Weisburd D.,1,1,1,0,0,0
8751975000,Cook F.,2,2,2,0,0,0
8759467900,Mulroy Q.,1,1,1,0,0,0
8762764600,David R.,2,2,2,0,0,0
8773031300,Skotko B.G.,1,1,1,0,0,0
8775073800,Marlon J.R.,1,1,1,0,0,0
8791709600,Hirschl R.,1,1,1,0,0,0
8833087200,Leuffen D.,2,2,2,0,0,0
8833689400,Roccato M.,3,3,3,0,0,0
8833979900,Olschewski R.,1,1,1,0,0,0
8834415500,Roe D.,2,2,2,0,0,0
8840170000,Pepinsky T.B.,4,4,4,0,0,0
8860593700,González L.,0,1,1,1,0,1
8868777700,von Scheve C.,1,1,1,0,0,0
8871343300,Wong C.,1,1,1,0,0,0
8872637600,Ryan M.K.,1,1,1,0,0,0
8875002500,Dülmer H.,2,2,2,0,0,0
8877077000,Kim S.,0,1,1,1,0,1
8881259700,Benlian A.,1,1,1,0,0,0
8886653200,Weathers D.,0,1,1,1,0,1
8896190900,Gerich J.,2,2,2,0,0,0
8897779200,Skopeliti I.,0,1,1,1,0,1
8899376800,Sheafer T.,1,1,1,0,0,0
8904784200,Van de Walle B.,1,1,1,0,0,0
8922765200,Kirwin M.,1,1,1,0,0,0
8928406500,Brancati D.,1,1,1,0,0,0
8931320000,Edo-Izquierdo S.,1,1,1,0,0,0
8945176100,Winsvold M.,2,2,2,0,0,0
8948419700,Yoshioka K.,0,1,1,1,0,1
8951661600,Lambe J.L.,0,1,1,1,0,1
8956817300,Gundert S.,1,1,1,0,0,0
8961169900,Wiseman A.E.,1,1,1,0,0,0
8967284700,Barry C.L.,4,5,5,1,0,1
8970677600,Bächtiger A.,1,1,1,0,0,0
8982523700,Mikos R.A.,1,1,1,0,0,0
8982643300,Bernerth J.B.,1,1,1,0,0,0
9038441000,Qaim M.,0,1,1,1,0,1
9040521400,Macours K.,1,1,1,0,0,0
9042819600,Mencarini L.,1,1,1,0,0,0
9233682100,Boysen G.A.,1,1,1,0,0,0
9234027900,Lyons H.Z.,0,1,1,1,0,1
9235054200,Crespi G.P.,1,1,1,0,0,0
9239245300,Barelds D.P.H.,1,1,1,0,0,0
9239589300,Fox A.M.,3,3,3,0,0,0
9239772500,Pahl S.,1,1,1,0,0,0
9248914600,Tavits M.,4,4,4,0,0,0
9248938000,Jones B.S.,1,1,1,0,0,0
9271512800,Schwadel P.,1,1,1,0,0,0
9278617000,Schwindt-Bayer L.A.,1,1,1,0,0,0
9278622800,Trounstine J.,2,2,2,0,0,0
9333749100,Mann C.B.,2,2,2,0,0,0
9334036800,Van Der Straeten K.,3,3,3,0,0,0
9334417000,Nielsen V.L.,2,2,2,0,0,0
9336570700,Bindemann M.,1,1,1,0,0,0
9336727400,Croco S.E.,4,4,4,0,0,0
9337844800,Oltedal V.M.,1,1,1,0,0,0
9338264000,Roberts P.S.,1,1,1,0,0,0
9434782800,Sanchez T.,1,1,1,0,0,0
9532903300,Keller C.,1,1,1,0,0,0
9632467900,Lange A.,1,1,1,0,0,0
9634454700,Pedersen L.H.,3,3,3,0,0,0
9634821200,Hobolt S.B.,4,4,4,0,0,0
9635533100,Krain M.,2,2,2,0,0,0
9637975500,Freitag M.,2,2,2,0,0,0
9638933900,Krendl A.C.,2,2,2,0,0,0
9640121100,Grieco J.M.,1,1,1,0,0,0
9732762900,Rebellon C.J.,1,1,1,0,0,0
9733317500,Piccolo R.F.,1,1,1,0,0,0
9734260000,Carpiano R.,1,1,1,0,0,0
9734624300,Agoritsas T.,1,1,1,0,0,0
9741634300,Markowitz E.M.,1,1,1,0,0,0
9742968000,Shwom R.L.,1,1,1,0,0,0
9745213800,Karaosmanoglu E.,0,1,1,1,0,1
9745962600,Vandenbergh M.P.,2,2,2,0,0,0
9842103900,Quick B.L.,1,1,1,0,0,0
9846426900,Genna G.M.,1,1,1,0,0,0
9943172600,Brewster Z.W.,1,1,1,0,0,0
10039034700,Muro D.,2,2,2,0,0,0
10039069100,Wasserman J.A.,1,1,1,0,0,0
10042142300,Gainous J.,3,4,4,1,0,1
10043011700,Giustiniano L.,1,1,1,0,0,0
10043539100,Andersen S.C.,3,3,3,0,0,0
10043994600,Kauffeld S.,1,1,1,0,0,0
10044900000,Woods N.D.,1,1,1,0,0,0
