variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,n_sole,n_first_excluding_sole,n_last_excluding_sole,score_tie_size,article_ids,scopus_author_url,status
narrower_query,8478,2652,57204056083,Chang H.C.H.,1,0,1,0,0,1,9283,105041542720,https://www.scopus.com/authid/detail.uri?authorId=57204056083,unvalidated_query_candidate_articles
narrower_query,8479,2652,57204061447,Rennane S.,1,0,1,0,0,1,9283,85066037691,https://www.scopus.com/authid/detail.uri?authorId=57204061447,unvalidated_query_candidate_articles
narrower_query,8480,2652,57204067237,Cheng B.,1,1,0,0,1,0,9283,85159144533,https://www.scopus.com/authid/detail.uri?authorId=57204067237,unvalidated_query_candidate_articles
narrower_query,8481,2652,57204070347,Wang Z.,1,0,1,0,0,1,9283,85076258036,https://www.scopus.com/authid/detail.uri?authorId=57204070347,unvalidated_query_candidate_articles
narrower_query,8482,2652,57204088718,Savchenko O.M.,1,0,1,0,0,1,9283,85134877718,https://www.scopus.com/authid/detail.uri?authorId=57204088718,unvalidated_query_candidate_articles
narrower_query,8483,2652,57204104246,Zhang H.,1,1,0,0,1,0,9283,85200011466,https://www.scopus.com/authid/detail.uri?authorId=57204104246,unvalidated_query_candidate_articles
narrower_query,8484,2652,57204122172,Thomas J.,1,0,1,0,0,1,9283,85054599752,https://www.scopus.com/authid/detail.uri?authorId=57204122172,unvalidated_query_candidate_articles
narrower_query,8485,2652,57204123435,Savoie J.,1,0,1,0,0,1,9283,85096311870,https://www.scopus.com/authid/detail.uri?authorId=57204123435,unvalidated_query_candidate_articles
narrower_query,8486,2652,57204126922,Holloway J.,1,1,0,0,1,0,9283,105018626903,https://www.scopus.com/authid/detail.uri?authorId=57204126922,unvalidated_query_candidate_articles
narrower_query,8487,2652,57204127211,Snook D.W.,1,0,1,0,0,1,9283,85100039866,https://www.scopus.com/authid/detail.uri?authorId=57204127211,unvalidated_query_candidate_articles
narrower_query,8488,2652,57204149540,Demarest H.,1,1,0,0,1,0,9283,85182558147,https://www.scopus.com/authid/detail.uri?authorId=57204149540,unvalidated_query_candidate_articles
narrower_query,8489,2652,57204153949,Ponarin E.,1,0,1,0,0,1,9283,85117335410,https://www.scopus.com/authid/detail.uri?authorId=57204153949,unvalidated_query_candidate_articles
narrower_query,8490,2652,57204163001,Weyrich P.,1,1,0,0,1,0,9283,85054757575,https://www.scopus.com/authid/detail.uri?authorId=57204163001,unvalidated_query_candidate_articles
narrower_query,8491,2652,57204167467,Kelp N.C.,1,0,1,0,0,1,9283,105019784086,https://www.scopus.com/authid/detail.uri?authorId=57204167467,unvalidated_query_candidate_articles
narrower_query,8492,2652,57204172388,Kang H.,1,1,0,0,1,0,9283,85120815262,https://www.scopus.com/authid/detail.uri?authorId=57204172388,unvalidated_query_candidate_articles
narrower_query,8493,2652,57204178356,Han Y.,1,0,1,0,0,1,9283,105029916557,https://www.scopus.com/authid/detail.uri?authorId=57204178356,unvalidated_query_candidate_articles
narrower_query,8494,2652,57204238593,Tanksley P.T.,1,0,1,0,0,1,9283,105025221868,https://www.scopus.com/authid/detail.uri?authorId=57204238593,unvalidated_query_candidate_articles
narrower_query,8495,2652,57204241991,Potter A.,1,1,0,0,1,0,9283,85055038231,https://www.scopus.com/authid/detail.uri?authorId=57204241991,unvalidated_query_candidate_articles
narrower_query,8496,2652,57204244875,Rodrigue A.,1,0,1,0,0,1,9283,85052495954,https://www.scopus.com/authid/detail.uri?authorId=57204244875,unvalidated_query_candidate_articles
narrower_query,8497,2652,57204263556,Jennings J.T.,1,1,1,1,0,0,9283,84967285753,https://www.scopus.com/authid/detail.uri?authorId=57204263556,unvalidated_query_candidate_articles
narrower_query,8498,2652,57204281273,Conroy-Krutz J.,1,0,1,0,0,1,9283,85102071850,https://www.scopus.com/authid/detail.uri?authorId=57204281273,unvalidated_query_candidate_articles
narrower_query,8499,2652,57204289040,Hirsch M.,1,1,1,1,0,0,9283,85137993807,https://www.scopus.com/authid/detail.uri?authorId=57204289040,unvalidated_query_candidate_articles
narrower_query,8500,2652,57204290747,Rozmann N.,1,0,1,0,0,1,9283,85115024728,https://www.scopus.com/authid/detail.uri?authorId=57204290747,unvalidated_query_candidate_articles
narrower_query,8501,2652,57204299670,Davies H.,1,1,0,0,1,0,9283,85041729445,https://www.scopus.com/authid/detail.uri?authorId=57204299670,unvalidated_query_candidate_articles
narrower_query,8502,2652,57204357050,Kim J.,1,1,1,1,0,0,9283,85212877440,https://www.scopus.com/authid/detail.uri?authorId=57204357050,unvalidated_query_candidate_articles
narrower_query,8503,2652,57204357810,He Q.,1,1,0,0,1,0,9283,85141954397,https://www.scopus.com/authid/detail.uri?authorId=57204357810,unvalidated_query_candidate_articles
narrower_query,8504,2652,57204358705,López A.,1,1,0,0,1,0,9283,105035605626,https://www.scopus.com/authid/detail.uri?authorId=57204358705,unvalidated_query_candidate_articles
narrower_query,8505,2652,57204364824,Bach R.L.,1,1,0,0,1,0,9283,85194560329,https://www.scopus.com/authid/detail.uri?authorId=57204364824,unvalidated_query_candidate_articles
narrower_query,8506,2652,57204376003,España-Nájera A.,1,1,0,0,1,0,9283,85077905362,https://www.scopus.com/authid/detail.uri?authorId=57204376003,unvalidated_query_candidate_articles
narrower_query,8507,2652,57204376949,Franiuk R.,1,1,0,0,1,0,9283,85064005491,https://www.scopus.com/authid/detail.uri?authorId=57204376949,unvalidated_query_candidate_articles
narrower_query,8508,2652,57204390564,Snethen C.,1,1,0,0,1,0,9283,85055420673,https://www.scopus.com/authid/detail.uri?authorId=57204390564,unvalidated_query_candidate_articles
narrower_query,8509,2652,57204418769,Stüber R.,1,1,1,1,0,0,9283,85201753264,https://www.scopus.com/authid/detail.uri?authorId=57204418769,unvalidated_query_candidate_articles
narrower_query,8510,2652,57204419259,Guo Y.,1,1,0,0,1,0,9283,85166537426,https://www.scopus.com/authid/detail.uri?authorId=57204419259,unvalidated_query_candidate_articles
narrower_query,8511,2652,57204420289,Yang M.,1,0,1,0,0,1,9283,105000556257,https://www.scopus.com/authid/detail.uri?authorId=57204420289,unvalidated_query_candidate_articles
narrower_query,8512,2652,57204420407,Van Dijke I.,1,1,0,0,1,0,9283,85100359042,https://www.scopus.com/authid/detail.uri?authorId=57204420407,unvalidated_query_candidate_articles
narrower_query,8513,2652,57204423993,Duru A.,1,0,1,0,0,1,9283,85055564646,https://www.scopus.com/authid/detail.uri?authorId=57204423993,unvalidated_query_candidate_articles
narrower_query,8514,2652,57204426178,Freeder S.,1,0,1,0,0,1,9283,85056829232,https://www.scopus.com/authid/detail.uri?authorId=57204426178,unvalidated_query_candidate_articles
narrower_query,8515,2652,57204427399,Chen Y.,1,1,0,0,1,0,9283,85159765720,https://www.scopus.com/authid/detail.uri?authorId=57204427399,unvalidated_query_candidate_articles
narrower_query,8516,2652,57204433606,Russo G.,1,1,0,0,1,0,9283,85149670805,https://www.scopus.com/authid/detail.uri?authorId=57204433606,unvalidated_query_candidate_articles
narrower_query,8517,2652,57204443480,Lessard-Phillips L.,1,0,1,0,0,1,9283,84994158607,https://www.scopus.com/authid/detail.uri?authorId=57204443480,unvalidated_query_candidate_articles
narrower_query,8518,2652,57204454781,Ochs D.,1,1,0,0,1,0,9283,85069644546,https://www.scopus.com/authid/detail.uri?authorId=57204454781,unvalidated_query_candidate_articles
narrower_query,8519,2652,57204465585,Matchanova A.,1,1,0,0,1,0,9283,85164243484,https://www.scopus.com/authid/detail.uri?authorId=57204465585,unvalidated_query_candidate_articles
narrower_query,8520,2652,57204477553,Gu Y.,1,0,1,0,0,1,9283,105035518691,https://www.scopus.com/authid/detail.uri?authorId=57204477553,unvalidated_query_candidate_articles
narrower_query,8521,2652,57204481439,Peterson K.,1,0,1,0,0,1,9283,85055737208,https://www.scopus.com/authid/detail.uri?authorId=57204481439,unvalidated_query_candidate_articles
narrower_query,8522,2652,57204499881,Cassell K.J.,1,0,1,0,0,1,9283,85181805536,https://www.scopus.com/authid/detail.uri?authorId=57204499881,unvalidated_query_candidate_articles
narrower_query,8523,2652,57204504714,Schlicher K.D.,1,1,0,0,1,0,9283,85134061868,https://www.scopus.com/authid/detail.uri?authorId=57204504714,unvalidated_query_candidate_articles
narrower_query,8524,2652,57204530490,De Buck A.,1,1,0,0,1,0,9283,85150702461,https://www.scopus.com/authid/detail.uri?authorId=57204530490,unvalidated_query_candidate_articles
narrower_query,8525,2652,57204543543,Nordin K.,1,1,1,1,0,0,9283,85073979089,https://www.scopus.com/authid/detail.uri?authorId=57204543543,unvalidated_query_candidate_articles
narrower_query,8526,2652,57204545190,Olson M.P.,1,0,1,0,0,1,9283,85215106934,https://www.scopus.com/authid/detail.uri?authorId=57204545190,unvalidated_query_candidate_articles
narrower_query,8527,2652,57204548847,Yu J.,1,1,0,0,1,0,9283,105007422853,https://www.scopus.com/authid/detail.uri?authorId=57204548847,unvalidated_query_candidate_articles
narrower_query,8528,2652,57204553980,El Kurd D.,1,1,0,0,1,0,9283,85150366776,https://www.scopus.com/authid/detail.uri?authorId=57204553980,unvalidated_query_candidate_articles
narrower_query,8529,2652,57204606065,Kim S.H.,1,0,1,0,0,1,9283,85054829213,https://www.scopus.com/authid/detail.uri?authorId=57204606065,unvalidated_query_candidate_articles
narrower_query,8530,2652,57204607162,Huang T.J.,1,1,1,1,0,0,9283,85166970640,https://www.scopus.com/authid/detail.uri?authorId=57204607162,unvalidated_query_candidate_articles
narrower_query,8531,2652,57204635835,Sawulski J.,1,1,0,0,1,0,9283,85198099251,https://www.scopus.com/authid/detail.uri?authorId=57204635835,unvalidated_query_candidate_articles
narrower_query,8532,2652,57204638224,Osterloh M.,1,0,1,0,0,1,9283,77950538126,https://www.scopus.com/authid/detail.uri?authorId=57204638224,unvalidated_query_candidate_articles
narrower_query,8533,2652,57204664891,Zhao M.,1,0,1,0,0,1,9283,105007245446,https://www.scopus.com/authid/detail.uri?authorId=57204664891,unvalidated_query_candidate_articles
narrower_query,8534,2652,57204673992,Bihary J.G.,1,0,1,0,0,1,9283,85091829126,https://www.scopus.com/authid/detail.uri?authorId=57204673992,unvalidated_query_candidate_articles
narrower_query,8535,2652,57204678032,Maes J.,1,0,1,0,0,1,9283,105025130633,https://www.scopus.com/authid/detail.uri?authorId=57204678032,unvalidated_query_candidate_articles
narrower_query,8536,2652,57204685819,Hemrajani R.,1,1,1,1,0,0,9283,105033114774,https://www.scopus.com/authid/detail.uri?authorId=57204685819,unvalidated_query_candidate_articles
narrower_query,8537,2652,57204686498,Charbonneau J.,1,1,0,0,1,0,9283,85074615140,https://www.scopus.com/authid/detail.uri?authorId=57204686498,unvalidated_query_candidate_articles
narrower_query,8538,2652,57204705249,Cardon E.,1,1,0,0,1,0,9283,85167336441,https://www.scopus.com/authid/detail.uri?authorId=57204705249,unvalidated_query_candidate_articles
narrower_query,8539,2652,57204708434,Bi N.C.,1,1,1,1,0,0,9283,85098792003,https://www.scopus.com/authid/detail.uri?authorId=57204708434,unvalidated_query_candidate_articles
narrower_query,8540,2652,57204713680,Lippa N.,1,1,0,0,1,0,9283,84870294408,https://www.scopus.com/authid/detail.uri?authorId=57204713680,unvalidated_query_candidate_articles
narrower_query,8541,2652,57204718665,Tian X.,1,1,0,0,1,0,9283,105013591042,https://www.scopus.com/authid/detail.uri?authorId=57204718665,unvalidated_query_candidate_articles
narrower_query,8542,2652,57204726350,Mendonca F.A.C.,1,0,1,0,0,1,9283,105025961866,https://www.scopus.com/authid/detail.uri?authorId=57204726350,unvalidated_query_candidate_articles
narrower_query,8543,2652,57204760828,Kiełczewska A.,1,0,1,0,0,1,9283,85198099251,https://www.scopus.com/authid/detail.uri?authorId=57204760828,unvalidated_query_candidate_articles
narrower_query,8544,2652,57204773797,Keijzer M.A.,1,1,0,0,1,0,9283,85141016149,https://www.scopus.com/authid/detail.uri?authorId=57204773797,unvalidated_query_candidate_articles
narrower_query,8545,2652,57204777214,Koverola M.,1,1,0,0,1,0,9283,85130542253,https://www.scopus.com/authid/detail.uri?authorId=57204777214,unvalidated_query_candidate_articles
narrower_query,8546,2652,57204781931,Shaffer-Morrison C.D.,1,1,0,0,1,0,9283,85217162850,https://www.scopus.com/authid/detail.uri?authorId=57204781931,unvalidated_query_candidate_articles
narrower_query,8547,2652,57204789153,van Huijstee D.,1,1,0,0,1,0,9283,105038656405,https://www.scopus.com/authid/detail.uri?authorId=57204789153,unvalidated_query_candidate_articles
narrower_query,8548,2652,57204810718,Russell A.,1,0,1,0,0,1,9283,85110484359,https://www.scopus.com/authid/detail.uri?authorId=57204810718,unvalidated_query_candidate_articles
narrower_query,8549,2652,57204826544,Gallegos I.O.,1,1,0,0,1,0,9283,105029946035,https://www.scopus.com/authid/detail.uri?authorId=57204826544,unvalidated_query_candidate_articles
narrower_query,8550,2652,57204852884,Gunning J.N.,1,1,0,0,1,0,9283,105003997798,https://www.scopus.com/authid/detail.uri?authorId=57204852884,unvalidated_query_candidate_articles
narrower_query,8551,2652,57204868955,Scherzer S.,1,0,1,0,0,1,9283,85208498538,https://www.scopus.com/authid/detail.uri?authorId=57204868955,unvalidated_query_candidate_articles
narrower_query,8552,2652,57204879718,Sejersen M.,1,1,1,1,0,0,9283,85100331870,https://www.scopus.com/authid/detail.uri?authorId=57204879718,unvalidated_query_candidate_articles
narrower_query,8553,2652,57204883971,Heaps E.,1,0,1,0,0,1,9283,85057597955,https://www.scopus.com/authid/detail.uri?authorId=57204883971,unvalidated_query_candidate_articles
narrower_query,8554,2652,57204918723,Templeton L.,1,0,1,0,0,1,9283,85186623331,https://www.scopus.com/authid/detail.uri?authorId=57204918723,unvalidated_query_candidate_articles
narrower_query,8555,2652,57204919074,Bačovský P.,1,1,1,1,0,0,9283,85200454769,https://www.scopus.com/authid/detail.uri?authorId=57204919074,unvalidated_query_candidate_articles
narrower_query,8556,2652,57204947301,Daly M.,1,1,0,0,1,0,9283,79954627103,https://www.scopus.com/authid/detail.uri?authorId=57204947301,unvalidated_query_candidate_articles
narrower_query,8557,2652,57204950833,Lloyd A.M.,1,0,1,0,0,1,9283,85058068103,https://www.scopus.com/authid/detail.uri?authorId=57204950833,unvalidated_query_candidate_articles
narrower_query,8558,2652,57204950998,Lee B.Y.,1,0,1,0,0,1,9283,85058126769,https://www.scopus.com/authid/detail.uri?authorId=57204950998,unvalidated_query_candidate_articles
narrower_query,8559,2652,57204951403,Gubitz S.R.,1,1,1,1,0,0,9283,85143600812,https://www.scopus.com/authid/detail.uri?authorId=57204951403,unvalidated_query_candidate_articles
narrower_query,8560,2652,57204951748,Zumofen G.,1,1,1,1,0,0,9283,85140397041,https://www.scopus.com/authid/detail.uri?authorId=57204951748,unvalidated_query_candidate_articles
narrower_query,8561,2652,57204952534,Chen J.C.,1,1,0,0,1,0,9283,85079283409,https://www.scopus.com/authid/detail.uri?authorId=57204952534,unvalidated_query_candidate_articles
narrower_query,8562,2652,57204953481,Miller W.T.,1,0,1,0,0,1,9283,85189892797,https://www.scopus.com/authid/detail.uri?authorId=57204953481,unvalidated_query_candidate_articles
narrower_query,8563,2652,57204969930,Sharma-Khushal S.,1,0,1,0,0,1,9283,85058189001,https://www.scopus.com/authid/detail.uri?authorId=57204969930,unvalidated_query_candidate_articles
narrower_query,8564,2652,57204979593,Wadei K.A.,1,1,0,0,1,0,9283,105034648317,https://www.scopus.com/authid/detail.uri?authorId=57204979593,unvalidated_query_candidate_articles
narrower_query,8565,2652,57205004599,Görtler E.,1,0,1,0,0,1,9283,84949519983,https://www.scopus.com/authid/detail.uri?authorId=57205004599,unvalidated_query_candidate_articles
narrower_query,8566,2652,57205006900,Zhu M.,1,0,1,0,0,1,9283,85207341749,https://www.scopus.com/authid/detail.uri?authorId=57205006900,unvalidated_query_candidate_articles
narrower_query,8567,2652,57205008986,Boutet I.,1,1,0,0,1,0,9283,85101307768,https://www.scopus.com/authid/detail.uri?authorId=57205008986,unvalidated_query_candidate_articles
narrower_query,8568,2652,57205019382,Zhong Y.,1,0,1,0,0,1,9283,85165495673,https://www.scopus.com/authid/detail.uri?authorId=57205019382,unvalidated_query_candidate_articles
narrower_query,8569,2652,57205036241,Kneafsey L.,1,1,0,0,1,0,9283,85089482390,https://www.scopus.com/authid/detail.uri?authorId=57205036241,unvalidated_query_candidate_articles
narrower_query,8570,2652,57205063671,Lake J.,1,0,1,0,0,1,9283,85190471348,https://www.scopus.com/authid/detail.uri?authorId=57205063671,unvalidated_query_candidate_articles
narrower_query,8571,2652,57205103652,Fischer M.W.,1,1,0,0,1,0,9283,85081300423,https://www.scopus.com/authid/detail.uri?authorId=57205103652,unvalidated_query_candidate_articles
narrower_query,8572,2652,57205115929,Hutmacher F.,1,0,1,0,0,1,9283,105049021547,https://www.scopus.com/authid/detail.uri?authorId=57205115929,unvalidated_query_candidate_articles
narrower_query,8573,2652,57205156637,Kline N.K.,1,1,0,0,1,0,9283,105007094973,https://www.scopus.com/authid/detail.uri?authorId=57205156637,unvalidated_query_candidate_articles
